# Time	Cd	Cl	Cm
2646	-3.26687e-06	2.20517e-09	-0
2647	-3.26687e-06	2.18829e-09	-0
2648	-3.26687e-06	2.18164e-09	-0
2649	-3.26687e-06	2.18592e-09	-0
2650	-3.26688e-06	2.18969e-09	-0
2651	-3.26688e-06	2.20527e-09	-0
2652	-3.26689e-06	2.21847e-09	-0
2653	-3.2669e-06	2.23016e-09	-0
2654	-3.2669e-06	2.23746e-09	-0
2655	-3.26691e-06	2.2419e-09	-0
2656	-3.26691e-06	2.24787e-09	-0
2657	-3.26691e-06	2.26097e-09	-0
2658	-3.26691e-06	2.2691e-09	-0
2659	-3.26691e-06	2.26907e-09	-0
2660	-3.26692e-06	2.26456e-09	-0
2661	-3.26692e-06	2.25043e-09	-0
2662	-3.26692e-06	2.23171e-09	-0
2663	-3.26693e-06	2.23116e-09	-0
2664	-3.26693e-06	2.23398e-09	-0
2665	-3.26693e-06	2.24908e-09	-0
2666	-3.26693e-06	2.27765e-09	-0
2667	-3.26694e-06	2.29959e-09	-0
2668	-3.26694e-06	2.30949e-09	-0
2669	-3.26694e-06	2.30961e-09	-0
2670	-3.26695e-06	2.29989e-09	-0
2671	-3.26695e-06	2.29374e-09	-0
2672	-3.26695e-06	2.2931e-09	-0
2673	-3.26696e-06	2.29624e-09	-0
2674	-3.26696e-06	2.31092e-09	-0
2675	-3.26696e-06	2.32278e-09	-0
2676	-3.26696e-06	2.31917e-09	-0
2677	-3.26696e-06	2.31524e-09	-0
2678	-3.26696e-06	2.29959e-09	-0
2679	-3.26697e-06	2.29216e-09	-0
2680	-3.26697e-06	2.29273e-09	-0
2681	-3.26698e-06	2.303e-09	-0
2682	-3.26699e-06	2.33632e-09	-0
2683	-3.26699e-06	2.35432e-09	-0
2684	-3.26699e-06	2.36221e-09	-0
2685	-3.26699e-06	2.3637e-09	-0
2686	-3.26699e-06	2.35718e-09	-0
2687	-3.26699e-06	2.34183e-09	-0
2688	-3.26699e-06	2.33e-09	-0
2689	-3.26699e-06	2.31746e-09	-0
2690	-3.26699e-06	2.32805e-09	-0
2691	-3.26699e-06	2.34765e-09	-0
2692	-3.267e-06	2.3669e-09	-0
2693	-3.267e-06	2.38214e-09	-0
2694	-3.267e-06	2.38945e-09	-0
2695	-3.26702e-06	2.39582e-09	-0
2696	-3.26702e-06	2.38756e-09	-0
2697	-3.26702e-06	2.39131e-09	-0
2698	-3.26702e-06	2.39235e-09	-0
2699	-3.26702e-06	2.39568e-09	-0
2700	-3.26702e-06	2.39747e-09	-0
2701	-3.26702e-06	2.3973e-09	-0
2702	-3.26703e-06	2.38047e-09	-0
2703	-3.26702e-06	2.37028e-09	-0
2704	-3.26702e-06	2.36634e-09	-0
2705	-3.26703e-06	2.36824e-09	-0
2706	-3.26703e-06	2.38176e-09	-0
2707	-3.26703e-06	2.41191e-09	-0
2708	-3.26704e-06	2.44453e-09	-0
2709	-3.26704e-06	2.46016e-09	-0
2710	-3.26704e-06	2.46126e-09	-0
2711	-3.26704e-06	2.44913e-09	-0
2712	-3.26704e-06	2.42892e-09	-0
2713	-3.26704e-06	2.41576e-09	-0
2714	-3.26704e-06	2.40931e-09	-0
2715	-3.26705e-06	2.4071e-09	-0
2716	-3.26705e-06	2.4227e-09	-0
2717	-3.26705e-06	2.43201e-09	-0
2718	-3.26705e-06	2.43804e-09	-0
2719	-3.26705e-06	2.44119e-09	-0
2720	-3.26706e-06	2.44163e-09	-0
2721	-3.26706e-06	2.44333e-09	-0
2722	-3.26706e-06	2.44895e-09	-0
2723	-3.26706e-06	2.45932e-09	-0
2724	-3.26706e-06	2.46843e-09	-0
2725	-3.26706e-06	2.47696e-09	-0
2726	-3.26707e-06	2.47787e-09	-0
2727	-3.26707e-06	2.46589e-09	-0
2728	-3.26707e-06	2.44846e-09	-0
2729	-3.26707e-06	2.43337e-09	-0
2730	-3.26707e-06	2.43741e-09	-0
2731	-3.26707e-06	2.45154e-09	-0
2732	-3.26707e-06	2.47777e-09	-0
2733	-3.26707e-06	2.50002e-09	-0
2734	-3.26707e-06	2.50988e-09	-0
2735	-3.26707e-06	2.50974e-09	-0
2736	-3.26708e-06	2.50103e-09	-0
2737	-3.26708e-06	2.48557e-09	-0
2738	-3.26708e-06	2.47708e-09	-0
2739	-3.26708e-06	2.47706e-09	-0
2740	-3.26707e-06	2.48779e-09	-0
2741	-3.26708e-06	2.49714e-09	-0
2742	-3.26708e-06	2.50454e-09	-0
2743	-3.26708e-06	2.50591e-09	-0
2744	-3.26708e-06	2.50112e-09	-0
2745	-3.26709e-06	2.49152e-09	-0
2746	-3.26709e-06	2.47884e-09	-0
2747	-3.26709e-06	2.48443e-09	-0
2748	-3.2671e-06	2.49861e-09	-0
2749	-3.2671e-06	2.52367e-09	-0
2750	-3.26709e-06	2.54068e-09	-0
2751	-3.26709e-06	2.54703e-09	-0
2752	-3.26709e-06	2.54279e-09	-0
2753	-3.26709e-06	2.53034e-09	-0
2754	-3.26709e-06	2.51617e-09	-0
2755	-3.2671e-06	2.51425e-09	-0
2756	-3.2671e-06	2.51556e-09	-0
2757	-3.26709e-06	2.52563e-09	-0
2758	-3.26709e-06	2.53764e-09	-0
2759	-3.26709e-06	2.54349e-09	-0
2760	-3.26709e-06	2.54339e-09	-0
2761	-3.2671e-06	2.53709e-09	-0
2762	-3.2671e-06	2.5285e-09	-0
2763	-3.2671e-06	2.52452e-09	-0
2764	-3.2671e-06	2.52712e-09	-0
2765	-3.2671e-06	2.54338e-09	-0
2766	-3.2671e-06	2.56557e-09	-0
2767	-3.2671e-06	2.57802e-09	-0
2768	-3.2671e-06	2.58093e-09	-0
2769	-3.26711e-06	2.57431e-09	-0
2770	-3.26711e-06	2.56336e-09	-0
2771	-3.26711e-06	2.55137e-09	-0
2772	-3.26711e-06	2.54711e-09	-0
2773	-3.26711e-06	2.53653e-09	-0
2774	-3.26711e-06	2.54955e-09	-0
2775	-3.26711e-06	2.56243e-09	-0
2776	-3.26711e-06	2.57231e-09	-0
2777	-3.26711e-06	2.57876e-09	-0
2778	-3.26711e-06	2.57933e-09	-0
2779	-3.26711e-06	2.56417e-09	-0
2780	-3.26711e-06	2.56563e-09	-0
2781	-3.26711e-06	2.57327e-09	-0
2782	-3.26711e-06	2.58722e-09	-0
2783	-3.26711e-06	2.60099e-09	-0
2784	-3.26711e-06	2.60843e-09	-0
2785	-3.26711e-06	2.60695e-09	-0
2786	-3.26711e-06	2.59447e-09	-0
2787	-3.26711e-06	2.56699e-09	-0
2788	-3.26711e-06	2.56353e-09	-0
2789	-3.26711e-06	2.56992e-09	-0
2790	-3.26711e-06	2.58541e-09	-0
2791	-3.26711e-06	2.60709e-09	-0
2792	-3.26711e-06	2.62514e-09	-0
2793	-3.26712e-06	2.62924e-09	-0
2794	-3.26712e-06	2.6416e-09	-0
2795	-3.26711e-06	2.62808e-09	-0
2796	-3.26711e-06	2.61624e-09	-0
2797	-3.26711e-06	2.60771e-09	-0
2798	-3.26711e-06	2.60277e-09	-0
2799	-3.26711e-06	2.60209e-09	-0
2800	-3.26711e-06	2.60491e-09	-0
2801	-3.26711e-06	2.60448e-09	-0
2802	-3.26712e-06	2.60248e-09	-0
2803	-3.26712e-06	2.59831e-09	-0
2804	-3.26712e-06	2.59719e-09	-0
2805	-3.26712e-06	2.59942e-09	-0
2806	-3.26712e-06	2.61425e-09	-0
2807	-3.26712e-06	2.63283e-09	-0
2808	-3.26712e-06	2.6507e-09	-0
2809	-3.26711e-06	2.6582e-09	-0
2810	-3.26711e-06	2.64739e-09	-0
2811	-3.26711e-06	2.6391e-09	-0
2812	-3.26711e-06	2.62356e-09	-0
2813	-3.26711e-06	2.6164e-09	-0
2814	-3.26711e-06	2.61734e-09	-0
2815	-3.26711e-06	2.62732e-09	-0
2816	-3.26711e-06	2.64123e-09	-0
2817	-3.26711e-06	2.64962e-09	-0
2818	-3.26712e-06	2.65083e-09	-0
2819	-3.26712e-06	2.64594e-09	-0
2820	-3.26712e-06	2.63539e-09	-0
2821	-3.26712e-06	2.62609e-09	-0
2822	-3.26712e-06	2.62457e-09	-0
2823	-3.26711e-06	2.63083e-09	-0
2824	-3.26711e-06	2.64378e-09	-0
2825	-3.26711e-06	2.65565e-09	-0
2826	-3.26711e-06	2.66029e-09	-0
2827	-3.26711e-06	2.65782e-09	-0
2828	-3.26711e-06	2.64852e-09	-0
2829	-3.26711e-06	2.63779e-09	-0
2830	-3.26712e-06	2.63668e-09	-0
2831	-3.26711e-06	2.63984e-09	-0
2832	-3.26711e-06	2.6603e-09	-0
2833	-3.26711e-06	2.67317e-09	-0
2834	-3.26711e-06	2.67046e-09	-0
2835	-3.26711e-06	2.66748e-09	-0
2836	-3.26711e-06	2.65765e-09	-0
2837	-3.26711e-06	2.65188e-09	-0
2838	-3.26711e-06	2.64416e-09	-0
2839	-3.26711e-06	2.64416e-09	-0
2840	-3.26711e-06	2.65205e-09	-0
2841	-3.26712e-06	2.67003e-09	-0
2842	-3.26711e-06	2.68086e-09	-0
2843	-3.26711e-06	2.6838e-09	-0
2844	-3.26711e-06	2.67936e-09	-0
2845	-3.26711e-06	2.66756e-09	-0
2846	-3.26711e-06	2.65845e-09	-0
2847	-3.2671e-06	2.65653e-09	-0
2848	-3.2671e-06	2.66241e-09	-0
2849	-3.2671e-06	2.67504e-09	-0
2850	-3.26711e-06	2.69255e-09	-0
2851	-3.26711e-06	2.69847e-09	-0
2852	-3.26711e-06	2.6964e-09	-0
2853	-3.26711e-06	2.6856e-09	-0
2854	-3.2671e-06	2.6723e-09	-0
2855	-3.2671e-06	2.66567e-09	-0
2856	-3.2671e-06	2.66695e-09	-0
2857	-3.26711e-06	2.67707e-09	-0
2858	-3.2671e-06	2.69228e-09	-0
2859	-3.2671e-06	2.70167e-09	-0
2860	-3.2671e-06	2.70381e-09	-0
2861	-3.2671e-06	2.69866e-09	-0
2862	-3.2671e-06	2.68741e-09	-0
2863	-3.2671e-06	2.68047e-09	-0
2864	-3.2671e-06	2.67996e-09	-0
2865	-3.2671e-06	2.6869e-09	-0
2866	-3.2671e-06	2.7064e-09	-0
2867	-3.2671e-06	2.70862e-09	-0
2868	-3.2671e-06	2.71189e-09	-0
2869	-3.2671e-06	2.70795e-09	-0
2870	-3.2671e-06	2.69673e-09	-0
2871	-3.26709e-06	2.68584e-09	-0
2872	-3.2671e-06	2.68446e-09	-0
2873	-3.2671e-06	2.6877e-09	-0
2874	-3.2671e-06	2.69899e-09	-0
2875	-3.26709e-06	2.71265e-09	-0
2876	-3.26709e-06	2.71939e-09	-0
2877	-3.26709e-06	2.71855e-09	-0
2878	-3.26709e-06	2.70999e-09	-0
2879	-3.26709e-06	2.70444e-09	-0
2880	-3.26709e-06	2.69503e-09	-0
2881	-3.26709e-06	2.69259e-09	-0
2882	-3.26709e-06	2.69579e-09	-0
2883	-3.26709e-06	2.70778e-09	-0
2884	-3.26709e-06	2.71907e-09	-0
2885	-3.26709e-06	2.72015e-09	-0
2886	-3.26709e-06	2.71405e-09	-0
2887	-3.26708e-06	2.70089e-09	-0
2888	-3.26708e-06	2.69099e-09	-0
2889	-3.26708e-06	2.68841e-09	-0
2890	-3.26708e-06	2.69394e-09	-0
2891	-3.26708e-06	2.71242e-09	-0
2892	-3.26708e-06	2.72735e-09	-0
2893	-3.26708e-06	2.73202e-09	-0
2894	-3.26708e-06	2.72846e-09	-0
2895	-3.26708e-06	2.71816e-09	-0
2896	-3.26708e-06	2.70208e-09	-0
2897	-3.26708e-06	2.69329e-09	-0
2898	-3.26708e-06	2.6927e-09	-0
2899	-3.26708e-06	2.69983e-09	-0
2900	-3.26708e-06	2.71377e-09	-0
2901	-3.26708e-06	2.72283e-09	-0
2902	-3.26707e-06	2.72463e-09	-0
2903	-3.26707e-06	2.71898e-09	-0
2904	-3.26707e-06	2.70695e-09	-0
2905	-3.26707e-06	2.69986e-09	-0
2906	-3.26707e-06	2.69813e-09	-0
2907	-3.26707e-06	2.70367e-09	-0
2908	-3.26707e-06	2.71715e-09	-0
2909	-3.26707e-06	2.72867e-09	-0
2910	-3.26707e-06	2.73257e-09	-0
2911	-3.26707e-06	2.72868e-09	-0
2912	-3.26707e-06	2.71675e-09	-0
2913	-3.26707e-06	2.70401e-09	-0
2914	-3.26707e-06	2.70174e-09	-0
2915	-3.26707e-06	2.7029e-09	-0
2916	-3.26706e-06	2.71181e-09	-0
2917	-3.26706e-06	2.72677e-09	-0
2918	-3.26706e-06	2.73293e-09	-0
2919	-3.26706e-06	2.73167e-09	-0
2920	-3.26706e-06	2.72285e-09	-0
2921	-3.26706e-06	2.71385e-09	-0
2922	-3.26706e-06	2.70446e-09	-0
2923	-3.26706e-06	2.70262e-09	-0
2924	-3.26706e-06	2.70797e-09	-0
2925	-3.26706e-06	2.73142e-09	-0
2926	-3.26706e-06	2.74264e-09	-0
2927	-3.26706e-06	2.74362e-09	-0
2928	-3.26706e-06	2.73593e-09	-0
2929	-3.26706e-06	2.72361e-09	-0
2930	-3.26705e-06	2.70868e-09	-0
2931	-3.26705e-06	2.70298e-09	-0
2932	-3.26705e-06	2.705e-09	-0
2933	-3.26705e-06	2.71602e-09	-0
2934	-3.26705e-06	2.73188e-09	-0
2935	-3.26705e-06	2.74217e-09	-0
2936	-3.26705e-06	2.74143e-09	-0
2937	-3.26705e-06	2.73276e-09	-0
2938	-3.26705e-06	2.72526e-09	-0
2939	-3.26705e-06	2.71678e-09	-0
2940	-3.26705e-06	2.71226e-09	-0
2941	-3.26705e-06	2.71913e-09	-0
2942	-3.26704e-06	2.73283e-09	-0
2943	-3.26704e-06	2.74228e-09	-0
2944	-3.26704e-06	2.74385e-09	-0
2945	-3.26704e-06	2.73912e-09	-0
2946	-3.26704e-06	2.72752e-09	-0
2947	-3.26704e-06	2.71621e-09	-0
2948	-3.26704e-06	2.71494e-09	-0
2949	-3.26704e-06	2.72133e-09	-0
2950	-3.26704e-06	2.73901e-09	-0
2951	-3.26704e-06	2.75309e-09	-0
2952	-3.26704e-06	2.75678e-09	-0
2953	-3.26704e-06	2.75138e-09	-0
2954	-3.26703e-06	2.73844e-09	-0
2955	-3.26703e-06	2.72194e-09	-0
2956	-3.26703e-06	2.71247e-09	-0
2957	-3.26704e-06	2.70835e-09	-0
2958	-3.26703e-06	2.71686e-09	-0
2959	-3.26703e-06	2.72314e-09	-0
2960	-3.26703e-06	2.7349e-09	-0
2961	-3.26703e-06	2.74031e-09	-0
2962	-3.26703e-06	2.73903e-09	-0
2963	-3.26703e-06	2.7318e-09	-0
2964	-3.26703e-06	2.72614e-09	-0
2965	-3.26703e-06	2.72651e-09	-0
2966	-3.26703e-06	2.73262e-09	-0
2967	-3.26703e-06	2.74448e-09	-0
2968	-3.26703e-06	2.75439e-09	-0
2969	-3.26703e-06	2.75514e-09	-0
2970	-3.26702e-06	2.75016e-09	-0
2971	-3.26702e-06	2.73317e-09	-0
2972	-3.26701e-06	2.71508e-09	-0
2973	-3.26701e-06	2.70556e-09	-0
2974	-3.26701e-06	2.70527e-09	-0
2975	-3.26701e-06	2.7145e-09	-0
2976	-3.26701e-06	2.73027e-09	-0
2977	-3.26701e-06	2.74211e-09	-0
2978	-3.26701e-06	2.74345e-09	-0
2979	-3.26701e-06	2.73704e-09	-0
2980	-3.26701e-06	2.72434e-09	-0
2981	-3.26701e-06	2.717e-09	-0
2982	-3.26701e-06	2.71592e-09	-0
2983	-3.26701e-06	2.72135e-09	-0
2984	-3.26701e-06	2.73385e-09	-0
2985	-3.26701e-06	2.74535e-09	-0
2986	-3.26701e-06	2.7463e-09	-0
2987	-3.26701e-06	2.73945e-09	-0
2988	-3.267e-06	2.72082e-09	-0
2989	-3.267e-06	2.70798e-09	-0
2990	-3.267e-06	2.70591e-09	-0
2991	-3.267e-06	2.70864e-09	-0
2992	-3.267e-06	2.71964e-09	-0
2993	-3.267e-06	2.73431e-09	-0
2994	-3.267e-06	2.74312e-09	-0
2995	-3.267e-06	2.74298e-09	-0
2996	-3.267e-06	2.73217e-09	-0
2997	-3.267e-06	2.718e-09	-0
2998	-3.26699e-06	2.70909e-09	-0
2999	-3.26699e-06	2.70777e-09	-0
3000	-3.26699e-06	2.7137e-09	-0
3001	-3.26699e-06	2.72752e-09	-0
3002	-3.26699e-06	2.73645e-09	-0
3003	-3.26699e-06	2.73782e-09	-0
3004	-3.26699e-06	2.73294e-09	-0
3005	-3.26699e-06	2.72101e-09	-0
3006	-3.26699e-06	2.71257e-09	-0
3007	-3.26699e-06	2.70885e-09	-0
3008	-3.26699e-06	2.71243e-09	-0
3009	-3.26698e-06	2.72278e-09	-0
3010	-3.26699e-06	2.73408e-09	-0
3011	-3.26698e-06	2.73576e-09	-0
3012	-3.26698e-06	2.7338e-09	-0
3013	-3.26698e-06	2.72216e-09	-0
3014	-3.26698e-06	2.70999e-09	-0
3015	-3.26698e-06	2.70372e-09	-0
3016	-3.26698e-06	2.70494e-09	-0
3017	-3.26698e-06	2.71415e-09	-0
3018	-3.26698e-06	2.72856e-09	-0
3019	-3.26698e-06	2.73715e-09	-0
3020	-3.26698e-06	2.73805e-09	-0
3021	-3.26698e-06	2.73115e-09	-0
3022	-3.26698e-06	2.71686e-09	-0
3023	-3.26698e-06	2.70602e-09	-0
3024	-3.26697e-06	2.70239e-09	-0
3025	-3.26698e-06	2.70592e-09	-0
3026	-3.26697e-06	2.71758e-09	-0
3027	-3.26697e-06	2.72871e-09	-0
3028	-3.26697e-06	2.73088e-09	-0
3029	-3.26697e-06	2.72877e-09	-0
3030	-3.26697e-06	2.71983e-09	-0
3031	-3.26697e-06	2.71464e-09	-0
3032	-3.26696e-06	2.70825e-09	-0
3033	-3.26697e-06	2.70676e-09	-0
3034	-3.26696e-06	2.71524e-09	-0
3035	-3.26696e-06	2.72703e-09	-0
3036	-3.26696e-06	2.7327e-09	-0
3037	-3.26696e-06	2.73257e-09	-0
3038	-3.26696e-06	2.72287e-09	-0
3039	-3.26696e-06	2.70114e-09	-0
3040	-3.26696e-06	2.69632e-09	-0
3041	-3.26696e-06	2.69566e-09	-0
3042	-3.26696e-06	2.70355e-09	-0
3043	-3.26696e-06	2.71726e-09	-0
3044	-3.26696e-06	2.72869e-09	-0
3045	-3.26696e-06	2.73065e-09	-0
3046	-3.26696e-06	2.72702e-09	-0
3047	-3.26695e-06	2.71572e-09	-0
3048	-3.26695e-06	2.70418e-09	-0
3049	-3.26695e-06	2.69889e-09	-0
3050	-3.26695e-06	2.69797e-09	-0
3051	-3.26695e-06	2.70704e-09	-0
3052	-3.26695e-06	2.72351e-09	-0
3053	-3.26695e-06	2.73021e-09	-0
3054	-3.26695e-06	2.72669e-09	-0
3055	-3.26695e-06	2.7145e-09	-0
3056	-3.26695e-06	2.69891e-09	-0
3057	-3.26694e-06	2.68933e-09	-0
3058	-3.26694e-06	2.68712e-09	-0
3059	-3.26694e-06	2.6926e-09	-0
3060	-3.26694e-06	2.70836e-09	-0
3061	-3.26694e-06	2.72027e-09	-0
3062	-3.26694e-06	2.72155e-09	-0
3063	-3.26694e-06	2.71609e-09	-0
3064	-3.26694e-06	2.70348e-09	-0
3065	-3.26694e-06	2.69238e-09	-0
3066	-3.26694e-06	2.68791e-09	-0
3067	-3.26693e-06	2.6908e-09	-0
3068	-3.26693e-06	2.70067e-09	-0
3069	-3.26694e-06	2.71272e-09	-0
3070	-3.26694e-06	2.71981e-09	-0
3071	-3.26694e-06	2.71651e-09	-0
3072	-3.26693e-06	2.70532e-09	-0
3073	-3.26693e-06	2.69066e-09	-0
3074	-3.26693e-06	2.68131e-09	-0
3075	-3.26693e-06	2.67689e-09	-0
3076	-3.26693e-06	2.68342e-09	-0
3077	-3.26693e-06	2.70139e-09	-0
3078	-3.26693e-06	2.71154e-09	-0
3079	-3.26693e-06	2.71225e-09	-0
3080	-3.26693e-06	2.70432e-09	-0
3081	-3.26692e-06	2.68975e-09	-0
3082	-3.26692e-06	2.67898e-09	-0
3083	-3.26692e-06	2.67553e-09	-0
3084	-3.26692e-06	2.67981e-09	-0
3085	-3.26692e-06	2.69133e-09	-0
3086	-3.26692e-06	2.70442e-09	-0
3087	-3.26692e-06	2.70632e-09	-0
3088	-3.26692e-06	2.70577e-09	-0
3089	-3.26692e-06	2.69618e-09	-0
3090	-3.26692e-06	2.68395e-09	-0
3091	-3.26692e-06	2.6766e-09	-0
3092	-3.26692e-06	2.67602e-09	-0
3093	-3.26692e-06	2.68242e-09	-0
3094	-3.26692e-06	2.69313e-09	-0
3095	-3.26692e-06	2.70052e-09	-0
3096	-3.26692e-06	2.70051e-09	-0
3097	-3.26692e-06	2.69127e-09	-0
3098	-3.26691e-06	2.67164e-09	-0
3099	-3.26691e-06	2.66531e-09	-0
3100	-3.26691e-06	2.66348e-09	-0
3101	-3.26691e-06	2.66935e-09	-0
3102	-3.26691e-06	2.67757e-09	-0
3103	-3.26691e-06	2.69317e-09	-0
3104	-3.26691e-06	2.69574e-09	-0
3105	-3.26691e-06	2.69508e-09	-0
3106	-3.26691e-06	2.68736e-09	-0
3107	-3.26691e-06	2.68346e-09	-0
3108	-3.26691e-06	2.68071e-09	-0
3109	-3.26691e-06	2.67924e-09	-0
3110	-3.26691e-06	2.68316e-09	-0
3111	-3.2669e-06	2.68904e-09	-0
3112	-3.2669e-06	2.69074e-09	-0
3113	-3.2669e-06	2.68673e-09	-0
3114	-3.2669e-06	2.67387e-09	-0
3115	-3.2669e-06	2.66511e-09	-0
3116	-3.2669e-06	2.65584e-09	-0
3117	-3.2669e-06	2.65402e-09	-0
3118	-3.2669e-06	2.65941e-09	-0
3119	-3.2669e-06	2.67202e-09	-0
3120	-3.2669e-06	2.68534e-09	-0
3121	-3.2669e-06	2.68719e-09	-0
3122	-3.2669e-06	2.68445e-09	-0
3123	-3.2669e-06	2.6746e-09	-0
3124	-3.2669e-06	2.66981e-09	-0
3125	-3.26689e-06	2.66363e-09	-0
3126	-3.26689e-06	2.66389e-09	-0
3127	-3.26689e-06	2.67038e-09	-0
3128	-3.26689e-06	2.6783e-09	-0
3129	-3.2669e-06	2.68267e-09	-0
3130	-3.26689e-06	2.67917e-09	-0
3131	-3.26689e-06	2.66914e-09	-0
3132	-3.26689e-06	2.65676e-09	-0
3133	-3.26689e-06	2.64843e-09	-0
3134	-3.26689e-06	2.64755e-09	-0
3135	-3.26689e-06	2.65353e-09	-0
3136	-3.26689e-06	2.66495e-09	-0
3137	-3.26689e-06	2.67699e-09	-0
3138	-3.26689e-06	2.67831e-09	-0
3139	-3.26689e-06	2.67384e-09	-0
3140	-3.26689e-06	2.66309e-09	-0
3141	-3.26688e-06	2.65347e-09	-0
3142	-3.26688e-06	2.64938e-09	-0
3143	-3.26688e-06	2.65169e-09	-0
3144	-3.26688e-06	2.66039e-09	-0
3145	-3.26688e-06	2.67037e-09	-0
3146	-3.26689e-06	2.67566e-09	-0
3147	-3.26688e-06	2.67174e-09	-0
3148	-3.26688e-06	2.65645e-09	-0
3149	-3.26688e-06	2.64391e-09	-0
3150	-3.26688e-06	2.63702e-09	-0
3151	-3.26688e-06	2.63578e-09	-0
3152	-3.26688e-06	2.64378e-09	-0
3153	-3.26688e-06	2.65646e-09	-0
3154	-3.26688e-06	2.6653e-09	-0
3155	-3.26688e-06	2.66653e-09	-0
3156	-3.26688e-06	2.66159e-09	-0
3157	-3.26687e-06	2.65093e-09	-0
3158	-3.26687e-06	2.64225e-09	-0
3159	-3.26687e-06	2.63897e-09	-0
3160	-3.26687e-06	2.64204e-09	-0
3161	-3.26687e-06	2.65104e-09	-0
3162	-3.26687e-06	2.65995e-09	-0
3163	-3.26687e-06	2.661e-09	-0
3164	-3.26687e-06	2.65792e-09	-0
3165	-3.26687e-06	2.64537e-09	-0
3166	-3.26687e-06	2.63394e-09	-0
3167	-3.26687e-06	2.63115e-09	-0
3168	-3.26687e-06	2.63165e-09	-0
3169	-3.26687e-06	2.63836e-09	-0
3170	-3.26687e-06	2.65177e-09	-0
3171	-3.26687e-06	2.65676e-09	-0
3172	-3.26687e-06	2.65528e-09	-0
3173	-3.26686e-06	2.6468e-09	-0
3174	-3.26686e-06	2.63484e-09	-0
3175	-3.26686e-06	2.62521e-09	-0
3176	-3.26686e-06	2.62365e-09	-0
3177	-3.26687e-06	2.62573e-09	-0
3178	-3.26686e-06	2.63596e-09	-0
3179	-3.26687e-06	2.64632e-09	-0
3180	-3.26686e-06	2.64943e-09	-0
3181	-3.26686e-06	2.64565e-09	-0
3182	-3.26686e-06	2.63549e-09	-0
3183	-3.26686e-06	2.62498e-09	-0
3184	-3.26686e-06	2.62024e-09	-0
3185	-3.26686e-06	2.62011e-09	-0
3186	-3.26686e-06	2.62795e-09	-0
3187	-3.26686e-06	2.63811e-09	-0
3188	-3.26686e-06	2.64662e-09	-0
3189	-3.26686e-06	2.64537e-09	-0
3190	-3.26686e-06	2.63699e-09	-0
3191	-3.26686e-06	2.62919e-09	-0
3192	-3.26686e-06	2.61956e-09	-0
3193	-3.26685e-06	2.61586e-09	-0
3194	-3.26686e-06	2.61702e-09	-0
3195	-3.26685e-06	2.62584e-09	-0
3196	-3.26686e-06	2.63441e-09	-0
3197	-3.26686e-06	2.63536e-09	-0
3198	-3.26685e-06	2.63096e-09	-0
3199	-3.26685e-06	2.62182e-09	-0
3200	-3.26685e-06	2.61039e-09	-0
3201	-3.26685e-06	2.60809e-09	-0
3202	-3.26685e-06	2.61214e-09	-0
3203	-3.26685e-06	2.62376e-09	-0
3204	-3.26685e-06	2.63626e-09	-0
3205	-3.26685e-06	2.64307e-09	-0
3206	-3.26685e-06	2.64036e-09	-0
3207	-3.26685e-06	2.63035e-09	-0
3208	-3.26685e-06	2.61604e-09	-0
3209	-3.26685e-06	2.60612e-09	-0
3210	-3.26685e-06	2.59985e-09	-0
3211	-3.26685e-06	2.6029e-09	-0
3212	-3.26685e-06	2.61328e-09	-0
3213	-3.26685e-06	2.62149e-09	-0
3214	-3.26685e-06	2.62297e-09	-0
3215	-3.26685e-06	2.62007e-09	-0
3216	-3.26684e-06	2.61249e-09	-0
3217	-3.26684e-06	2.60528e-09	-0
3218	-3.26684e-06	2.60939e-09	-0
3219	-3.26684e-06	2.61262e-09	-0
3220	-3.26684e-06	2.62051e-09	-0
3221	-3.26684e-06	2.62776e-09	-0
3222	-3.26684e-06	2.62832e-09	-0
3223	-3.26684e-06	2.624e-09	-0
3224	-3.26684e-06	2.61376e-09	-0
3225	-3.26684e-06	2.60094e-09	-0
3226	-3.26684e-06	2.59323e-09	-0
3227	-3.26684e-06	2.59002e-09	-0
3228	-3.26684e-06	2.59628e-09	-0
3229	-3.26684e-06	2.6053e-09	-0
3230	-3.26684e-06	2.61349e-09	-0
3231	-3.26684e-06	2.61485e-09	-0
3232	-3.26684e-06	2.61145e-09	-0
3233	-3.26684e-06	2.60347e-09	-0
3234	-3.26684e-06	2.59648e-09	-0
3235	-3.26684e-06	2.59565e-09	-0
3236	-3.26684e-06	2.60032e-09	-0
3237	-3.26684e-06	2.60977e-09	-0
3238	-3.26684e-06	2.61885e-09	-0
3239	-3.26684e-06	2.61962e-09	-0
3240	-3.26683e-06	2.61287e-09	-0
3241	-3.26683e-06	2.60283e-09	-0
3242	-3.26683e-06	2.59102e-09	-0
3243	-3.26684e-06	2.58791e-09	-0
3244	-3.26683e-06	2.58719e-09	-0
3245	-3.26683e-06	2.59261e-09	-0
3246	-3.26683e-06	2.60151e-09	-0
3247	-3.26683e-06	2.60847e-09	-0
3248	-3.26684e-06	2.60828e-09	-0
3249	-3.26684e-06	2.60105e-09	-0
3250	-3.26683e-06	2.58934e-09	-0
3251	-3.26683e-06	2.58604e-09	-0
3252	-3.26683e-06	2.58282e-09	-0
3253	-3.26683e-06	2.58576e-09	-0
